,hour,stop_ID,card_id,StopLocationID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
242,4,19971,1,19971.0,Flemington Bridge ,Flemington Bridge Railway Station (North Melbourne),Platform,North Melbourne,3051.0,Melbourne,Melbourne,Greater Metro,-37.788137,144.939321
243,4,19983,1,19983.0,Macleod,Macleod Railway Station (Macleod),Platform,Macleod,3085.0,Melbourne,Banyule,Greater Metro,-37.726009999999995,145.069147
244,4,19987,1,19987.0,Eltham,Eltham Railway Station (Eltham),Platform,Eltham,3095.0,Melbourne,Nillumbik,Greater Metro,-37.713552,145.147827
245,4,19998,3,19998.0,Sunbury,Sunbury Railway Station (Sunbury),Platform,Sunbury,3429.0,Hume,Hume,Greater Metro,-37.579203,144.72816699999998
246,4,20000,1,20000.0,Watergardens,Watergardens Railway Station (Sydenham),Platform,Sydenham,3037.0,Melbourne,Brimbank,Greater Metro,-37.701128000000004,144.77418600000001
247,4,20001,1,20001.0,Keilor Plains,Keilor Plains Railway Station (St Albans),Platform,St Albans,3021.0,Melbourne,Brimbank,Greater Metro,-37.729276,144.793733
248,4,20002,1,20002.0,St Albans,St Albans Railway Station (St Albans),Platform,St Albans,3021.0,Melbourne,Brimbank,Greater Metro,-37.744859000000005,144.80005500000001
249,4,20008,2,20008.0,Keon Park,Keon Park Railway Station (Thomastown),Platform,Thomastown,3074.0,Melbourne,Whittlesea,Greater Metro,-37.694866999999995,145.011883
250,4,20010,1,20010.0,Reservoir ,Reservoir Railway Station (Reservoir),Platform,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.716889,145.006993
251,4,20012,1,20012.0,Preston,Preston Railway Station (Preston),Platform,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.738673999999996,145.000527
252,4,20022,1,20022.0,Tottenham,Tottenham Railway Station (West Footscray),Platform,West Footscray,3012.0,Melbourne,Maribyrnong,Greater Metro,-37.799255,144.862948
253,4,20026,1,20026.0,South Kensington ,South Kensington Railway Station (Kensington),Platform,Kensington,3031.0,Melbourne,Melbourne,Greater Metro,-37.799533000000004,144.925469
254,4,20030,1,20030.0,Broadmeadows,Broadmeadows Railway Station (Broadmeadows),Platform,Broadmeadows,3047.0,Melbourne,Hume,Greater Metro,-37.683051,144.919615
255,4,20032,2,20032.0,Glenroy,Glenroy Railway Station (Glenroy),Platform,Glenroy,3046.0,Melbourne,Moreland,Greater Metro,-37.704534,144.917219
256,4,20035,1,20035.0,Strathmore,Strathmore Railway Station (Strathmore),Platform,Strathmore,3041.0,Melbourne,Moonee Valley,Greater Metro,-37.743593,144.92732
257,4,20037,1,20037.0,Essendon,Essendon Railway Station (Essendon),Platform,Essendon,3040.0,Melbourne,Moonee Valley,Greater Metro,-37.756008,144.916198
262,4,40221,1,40221.0,Craigieburn Station,Craigieburn Railway Station (Craigieburn),Platform,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.601813,144.943325
263,4,41082,1,41082.0,St Pauls Cathedral,St Pauls Cathedral/Flinders St (Melbourne City),Kerbside,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.817132,144.968435
264,4,45793,1,45793.0,Lynbrook,Lynbrook Railway Station (Lynbrook),Platform,Lynbrook,3975.0,Melbourne,Casey,Greater Metro,-38.057345,145.24928
265,4,45795,6,45795.0,South Morang,South Morang Railway Station (South Morang),Platform,South Morang,3752.0,Whittlesea,Whittlesea,Greater Metro,-37.649161,145.067038
266,4,46468,1,46468.0,Williams Landing,Williams Landing Railway Station (Williams Landing),Platform,Williams Landing,3027.0,Melbourne,Wyndham,Greater Metro,-37.869868,144.747446
269,5,164,1,164.0,Mill Park Stables SC,Mill Park Stables Shopping Centre (east)/Childs Rd (Mill Park),Kerbside,Mill Park,3082.0,Melbourne,Whittlesea,Greater Metro,-37.668454,145.06136899999998
270,5,165,1,165.0,Dr Harry Jenkins Reserve,Dr Harry Jenkins Reserve/Childs Rd (Mill Park),Kerbside,Mill Park,3082.0,Melbourne,Whittlesea,Greater Metro,-37.66976,145.06518
272,5,896,1,896.0,Nepean Highway,Elsternwick Park/Glen Huntly Rd (Elsternwick),Kerbside,Elsternwick,3185.0,Melbourne,Glen Eira,Greater Metro,-37.883826,144.99637099999998
273,5,902,1,902.0,Wilton Grove,Wilton Gr/Glen Huntly Rd (Elwood),Kerbside,Elwood,3184.0,Melbourne,Port Phillip,Greater Metro,-37.882048,144.980518
274,5,921,1,921.0,Toorak Road,Toorak Rd/Punt Rd (South Yarra),Kerbside,South Yarra,3141.0,Melbourne,Stonnington,Greater Metro,-37.838679,144.986358
275,5,989,1,989.0,Balwyn Rd,Balwyn Rd/Thompsons Rd (Bulleen),Bus Bay,Bulleen,3105.0,Melbourne,Manningham,Greater Metro,-37.776036,145.08905
276,5,1219,1,1219.0,Coulstock St,Coulstock St/Davisson St (Epping),Kerbside,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.649905,145.029874
277,5,1230,1,1230.0,Pentland Drive,Pentland Dr/Derby Dr (Epping),Kerbside,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.642553,145.044443
278,5,1236,1,1236.0,Scarborough Rd,Scarborough Rd/McDonalds Rd (Epping),Bus Bay,Epping,3076.0,Melbourne,Whittlesea,Greater Metro,-37.645236,145.034104
279,5,1422,1,1422.0,Allandale Drive,Allandale Dr/Western Hwy (Deer Park),Bus Bay,Deer Park,3023.0,Melbourne,Brimbank,Greater Metro,-37.764008000000004,144.758702
280,5,1521,1,1521.0,Princes Highway,Princes Hwy/Potter St (Dandenong),Kerbside,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.978813,145.206648
281,5,1562,3,1562.0,Dandenong Rd,Dandenong Rd/Warrigal Rd (Oakleigh),Kerbside,Oakleigh,3166.0,Melbourne,Monash,Greater Metro,-37.894489,145.087798
282,5,1634,2,1634.0,Springvale Station,Springvale Station/Springvale Rd (Springvale),Kerbside,Springvale,3171.0,Melbourne,Greater Dandenong,Greater Metro,-37.94866,145.152725
283,5,1798,1,1798.0,St Kevins PS,St Kevins PS/Hallam Rd (Hampton Park),Kerbside,Hampton Park,3976.0,Melbourne,Casey,Greater Metro,-38.039358,145.26633
284,5,1988,1,1988.0,Galos Place,Galos Pl/Police Rd (Noble Park North),Kerbside,Noble Park North,3174.0,Melbourne,Greater Dandenong,Greater Metro,-37.936622,145.184028
285,5,2024,1,2024.0,Corrigan Road,Corrigan Rd/Athol Rd (Noble Park),Kerbside,Noble Park,3174.0,Melbourne,Greater Dandenong,Greater Metro,-37.973165,145.165946
286,5,2224,1,2224.0,Cleeland Street Medical Centre,Cleeland Street Medical Centre/Cleeland St (Dandenong),Kerbside,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.981253,145.215151
287,5,2232,1,2232.0,Tooronga Road - Stop 49,49-Tooronga Rd/Wattletree Rd (Malvern East),Kerbside,Malvern East,3145.0,Melbourne,Stonnington,Greater Metro,-37.863833,145.040025
288,5,2480,1,2480.0,Plenty Rd,Plenty Rd/Murray Rd (Preston),Kerbside,Preston,3072.0,Melbourne,Darebin,Greater Metro,-37.7387,145.011007
289,5,2857,1,2857.0,Murray Road,Murray Rd/Gladstone Rd (Dandenong North),Kerbside,Dandenong North,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.944328000000006,145.209754
290,5,2886,1,2886.0,Shelford Grove,Shelford Gr/Centre Dandenong Rd (Dingley Village),Kerbside,Dingley Village,3172.0,Melbourne,Kingston,Greater Metro,-37.981044,145.128385
291,5,2978,1,2978.0,Sirius Way,Sirius Way/Dalray Cres (Kurunjang),Kerbside,Kurunjang,3337.0,Melton,Melton,Greater Metro,-37.659193,144.592497
292,5,2999,2,2999.0,Mereweather Ave,Mereweather Ave/Dandenong Rd (Frankston),Kerbside,Frankston,3199.0,Melbourne,Frankston,Greater Metro,-38.136039000000004,145.128772
293,5,3024,1,3024.0,Hutchins Avenue,Hutchins Ave/Matthew Flinders Ave (Endeavour Hills),Kerbside,Endeavour Hills,3802.0,Melbourne,Casey,Greater Metro,-37.98762,145.256406
294,5,3046,1,3046.0,Booran Ave,Booran Ave/Springvale Rd (Glen Waverley),Kerbside,Glen Waverley,3150.0,Melbourne,Monash,Greater Metro,-37.898773999999996,145.162389
295,5,3146,1,3146.0,Heatherton Rd,Heatherton Rd/Stud Rd (Dandenong),Kerbside,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.972254,145.223104
296,5,3191,1,3191.0,Kew Junction,Kew Junction/Princess St (Kew),Safety Zone,Kew,3101.0,Melbourne,Boroondara,Greater Metro,-37.807321,145.028899
297,5,3433,1,3433.0,James Street,James St/Princes Hwy (Pakenham),Kerbside,Pakenham,3810.0,Melbourne,Cardinia,Greater Metro,-38.071684000000005,145.480707
298,5,3897,1,3897.0,Havelock Street,Havelock St/Ballarat Rd (Maidstone),Kerbside,Maidstone,3012.0,Melbourne,Maribyrnong,Greater Metro,-37.78714,144.87971000000002
299,5,3968,1,3968.0,Chippewa Ave,Chippewa Ave/Mitcham Rd (Mitcham),Kerbside,Mitcham,3132.0,Melbourne,Whitehorse,Greater Metro,-37.80498,145.190009
300,5,4251,1,4251.0,Dandenong Station,Dandenong Railway Station/Foster St (Dandenong),Bus Bay,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.989607,145.209701
301,5,4490,1,4490.0,Grimshaw Street - Stop 65,65-Grimshaw St/Plenty Rd (Bundoora),Platform,Bundoora,3083.0,Melbourne,Banyule,Greater Metro,-37.69982,145.05835
302,5,4502,1,4502.0,Ethel Grove - Stop 53,53-Ethel Gr/Plenty Rd (Reservoir),Kerbside,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.72912,145.01752
303,5,4989,1,4989.0,Tamar Dr,Tamar Dr (Deer Park),Kerbside,Deer Park,3023.0,Melbourne,Brimbank,Greater Metro,-37.758089,144.763677
304,5,5183,1,5183.0,Nedlands Ct,Nedlands Ct/King St (Doncaster East),Kerbside,Doncaster East,3109.0,Melbourne,Manningham,Greater Metro,-37.775026000000004,145.162374
305,5,5516,1,5516.0,Gellibrand Street,Gellibrand St/Victoria St (Williamstown),Kerbside,Williamstown,3016.0,Melbourne,Hobsons Bay,Greater Metro,-37.865164,144.888001
306,5,5591,1,5591.0,Lynnwood Pde,Lynnwood Pde/High St (Templestowe Lower),Bus Bay,Templestowe Lower,3107.0,Melbourne,Manningham,Greater Metro,-37.768798,145.11801499999999
307,5,6110,1,6110.0,Dennis Street - Stop 35,35-Dennis St/High St (Northcote),Kerbside,Northcote,3070.0,Melbourne,Darebin,Greater Metro,-37.76556,144.99953
308,5,6181,1,6181.0,Sydney Road,Sydney Rd/Victoria St (Brunswick),Kerbside,Brunswick,3056.0,Melbourne,Moreland,Greater Metro,-37.767026,144.961455
309,5,6648,1,6648.0,Richard Road,Richard Rd/Station Rd (Melton South),Kerbside,Melton South,3338.0,Melton,Melton,Greater Metro,-37.695388,144.576422
310,5,6797,1,6797.0,Craigieburn Plaza SC,Craigieburn Plaza Shopping Centre/Craigieburn Rd (Craigieburn),Kerbside,Craigieburn,3064.0,Melbourne,Hume,Greater Metro,-37.59885,144.93948
311,5,7271,1,7271.0,Melrose Dr,Melrose Dr/Mickleham Rd (Tullamarine),Kerbside,Tullamarine,3043.0,Melbourne,Hume,Greater Metro,-37.698211,144.880424
312,5,8650,1,8650.0,Maroondah Highway,Maroondah Hwy/Green St (Healesville),Bus Bay,Healesville,3777.0,Yarra Ranges,Yarra Ranges,Greater Metro,-37.654258,145.516903
313,5,8651,1,8651.0,Don Road,Don Rd/Maroondah Hwy (Healesville),Kerbside,Healesville,3777.0,Yarra Ranges,Yarra Ranges,Greater Metro,-37.651439,145.522122
314,5,8702,1,8702.0,Renou Road,Renou Rd/Burwood Hwy (Wantirna South),Bus Bay,Wantirna South,3152.0,Melbourne,Knox,Greater Metro,-37.865559999999995,145.22436000000002
315,5,8938,1,8938.0,Stradbroke Road,Stradbroke Rd/Mt. Dandenong Rd (Montrose),Kerbside,Montrose,3765.0,Melbourne,Yarra Ranges,Greater Metro,-37.811025,145.340091
316,5,9236,1,9236.0,Warwick Rd,Warwick Rd/McIntyre Rd (Sunshine North),Kerbside,Sunshine North,3020.0,Melbourne,Brimbank,Greater Metro,-37.768352,144.830421
317,5,9664,1,9664.0,Power Ave,Power Ave/Warrigal Rd (Ashwood),Kerbside,Ashwood,3147.0,Melbourne,Monash,Greater Metro,-37.872367,145.092286
318,5,9925,1,9925.0,Riverside Avenue,Riverside Ave/Military Rd (Avondale Heights),Kerbside,Avondale Heights,3034.0,Melbourne,Moonee Valley,Greater Metro,-37.76943,144.86517800000001
319,5,10021,1,10021.0,Joffre Road,Joffre Rd/Boundary Rd (Pascoe Vale),Kerbside,Pascoe Vale,3044.0,Melbourne,Moreland,Greater Metro,-37.716916999999995,144.94009
320,5,10558,1,10558.0,Keneally St,Keneally St/Cheltenham Rd (Dandenong),Kerbside,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.989998,145.20555
321,5,10677,1,10677.0,Lancia Drive,Lancia Dr/Copernicus Way (Keilor Downs),Kerbside,Keilor Downs,3038.0,Melbourne,Brimbank,Greater Metro,-37.719721,144.798494
322,5,10828,1,10828.0,Outlook Rise,Outlook Rise/Settlement Rd (Bundoora),Bus Bay,Bundoora,3083.0,Melbourne,Banyule,Greater Metro,-37.697052,145.051168
323,5,10838,1,10838.0,Keon Park Station,Keon Park Railway Station/Keon Pde (Reservoir),Kerbside,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.695146,145.012891
324,5,10930,1,10930.0,Para Rd,Para Rd/Main Rd (Lower Plenty),Kerbside,Lower Plenty,3093.0,Melbourne,Banyule,Greater Metro,-37.725766,145.116
325,5,12482,1,12482.0,First Avenue,First Ave/Thames Prom (Chelsea Heights),Bus Bay,Chelsea Heights,3196.0,Melbourne,Kingston,Greater Metro,-38.046626,145.13284299999998
326,5,12510,1,12510.0,The Boulevard,The Boulevard/Springvale Rd (Glen Waverley),Bus Bay,Glen Waverley,3150.0,Melbourne,Monash,Greater Metro,-37.868484,145.16794099999998
327,5,12964,1,12964.0,Oakleigh Station,Oakleigh Railway Station/Johnson St (Oakleigh),Kerbside,Oakleigh,3166.0,Melbourne,Monash,Greater Metro,-37.900537,145.087435
328,5,13067,1,13067.0,Eighth Ave,Eighth Ave/Point Nepean Rd (Rosebud),Bus Bay,Rosebud,3939.0,Mornington Peninsula,Mornington Peninsula,Greater Metro,-38.356075,144.903157
329,5,14173,1,14173.0,Timbertop Dr,Timbertop Dr/Stud Rd (Rowville),Bus Bay,Rowville,3178.0,Melbourne,Knox,Greater Metro,-37.936283,145.23166899999998
330,5,14900,1,14900.0,Robbs Road,Robbs Rd/Geelong Rd (West Footscray),Bus Bay,West Footscray,3012.0,Melbourne,Maribyrnong,Greater Metro,-37.805533000000004,144.879766
331,5,15163,1,15163.0,Knox City SC,Knox City Shopping Centre/Stud Rd (Wantirna),Bus Bay,Wantirna,3152.0,Melbourne,Knox,Greater Metro,-37.866594,145.236195
332,5,16209,1,16209.0,Luntar Rd,Luntar Rd/Centre Rd (Oakleigh South),Kerbside,Oakleigh South,3167.0,Melbourne,Monash,Greater Metro,-37.924356,145.08481799999998
333,5,16340,1,16340.0,Highview Av,Highview Ave/Camms Rd (Cranbourne),Kerbside,Cranbourne,3977.0,Melbourne,Casey,Greater Metro,-38.097685,145.28047
334,5,17603,1,17603.0,Chapel Street - Stop 31,31-Chapel St/High St (Prahran),Kerbside,Prahran,3181.0,Melbourne,Stonnington,Greater Metro,-37.851948,144.993535
335,5,17877,2,17877.0,Flinders Street - Stop 1,1-Flinders Street Railway Station/Elizabeth St (Melbourne City),Safety Zone,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.817901,144.964844
336,5,18102,1,18102.0,Jolimont Station - Stop 11,11-Clarendon St/Wellington Pde (East Melbourne),Platform,East Melbourne,3002.0,Melbourne,Melbourne,Greater Metro,-37.816245,144.983987
337,5,18159,2,18159.0,Hallam South Rd,Hallam South Rd/Princes Hwy (Hallam),Bus Bay,Hallam,3803.0,Melbourne,Casey,Greater Metro,-38.006268,145.272124
338,5,18222,1,18222.0,Sturt Street - Stop 118,118-Sturt St/Kings Way (Southbank),Safety Zone,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.831070000000004,144.96538
339,5,18416,1,18416.0,Taylor Street - Stop 64,64-Taylor St/Hawthorn Rd (Brighton East),Kerbside,Brighton East,3187.0,Melbourne,Bayside,Greater Metro,-37.904090000000004,145.0186
340,5,18861,1,18861.0,Glenroy Station,Glenroy Railway Station/Hartington St (Glenroy),Bus Bay,Glenroy,3046.0,Melbourne,Moreland,Greater Metro,-37.704524,144.91753
341,5,18865,1,18865.0,Reservoir Station,Reservoir Railway Station/High St (Reservoir),Bus Bay,Reservoir,3073.0,Melbourne,Darebin,Greater Metro,-37.717301,145.007266
342,5,19300,1,19300.0,Through Street - Stop 30,30-Through St/Riversdale Rd (Hawthorn),Kerbside,Hawthorn,3122.0,Melbourne,Boroondara,Greater Metro,-37.828208000000004,145.02906399999998
343,5,19368,1,19368.0,Bell Street - Stop 135,135-Bell St/Nicholson St (Coburg),Safety Zone,Coburg,3058.0,Melbourne,Moreland,Greater Metro,-37.742823,144.978225
344,5,19471,1,19471.0,Service Street - Stop 48,48-Service St/Keilor Rd (Essendon North),Kerbside,Essendon North,3041.0,Melbourne,Moonee Valley,Greater Metro,-37.742687,144.90577199999998
345,5,19500,1,19500.0,Arts Precinct - Stop 14,14-Arts Centre/St Kilda Rd (Southbank),Platform,Southbank,3006.0,Melbourne,Melbourne,Greater Metro,-37.82197,144.96955
346,5,19547,1,19547.0,Lonsdale St,Lonsdale St/Spencer St (Melbourne City),Kerbside,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.814809999999994,144.95209499999999
347,5,19550,1,19550.0,County Court,County Court/Lonsdale St (Melbourne City),Kerbside,Melbourne City,3000.0,Melbourne,Melbourne,Greater Metro,-37.813454,144.957872
348,5,19641,1,19641.0,Box Hill Station,Box Hill Bus Station/Station St (Box Hill),Bus Bay,Box Hill,3128.0,Melbourne,Whitehorse,Greater Metro,-37.819655,145.123133
349,5,19715,1,19715.0,Burnley Street - Stop 21,21-Burnley St/Bridge Rd (Richmond),Safety Zone,Richmond,3121.0,Melbourne,Yarra,Greater Metro,-37.8195,145.00777
350,5,19721,1,19721.0,Southbank Tram Depot - Stop 125A,125A-Southbank Tram Depot/Light Rail (South Melbourne),Platform,South Melbourne,3205.0,Melbourne,Port Phillip,Greater Metro,-37.827694,144.953713
351,5,19725,2,19725.0,Port Melbourne - Stop 129,129-Beacon Cove/Light Rail (Port Melbourne),Platform,Port Melbourne,3207.0,Melbourne,Melbourne,Greater Metro,-37.840762,144.932881
352,5,19772,1,19772.0,Through Road - Stop 54,54-Through Rd/Riversdale Rd (Camberwell),Kerbside,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.835535,145.093797
353,5,19820,1,19820.0,Dandenong Station,Dandenong Railway Station/Foster St (Dandenong),Bus Bay,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.989841,145.210169
354,5,19822,1,19822.0,Dandenong Station,Dandenong Railway Station/Foster St (Dandenong),Bus Bay,Dandenong,3175.0,Melbourne,Greater Dandenong,Greater Metro,-37.989373,145.208914
355,5,19832,1,19832.0,Tyabb,Tyabb Railway Station (Tyabb),Platform,Tyabb,3913.0,Mornington Peninsula,Mornington Peninsula,Greater Metro,-38.259817,145.18640200000002
356,5,19834,1,19834.0,Baxter,Baxter Railway Station (Baxter),Platform,Baxter,3911.0,Mornington Peninsula,Mornington Peninsula,Greater Metro,-38.194047,145.160525
357,5,19839,2,19839.0,Holmesglen,Holmesglen Railway Station (Malvern East),Platform,Malvern East,3145.0,Melbourne,Stonnington,Greater Metro,-37.874401,145.090657
358,5,19840,1,19840.0,Jordanville,Jordanville Railway Station (Mount Waverley),Platform,Mount Waverley,3149.0,Melbourne,Monash,Greater Metro,-37.873599,145.112089
359,5,19844,1,19844.0,Belgrave,Belgrave Railway Station (Belgrave),Platform,Belgrave,3160.0,Melbourne,Yarra Ranges,Greater Metro,-37.909099,145.355291
360,5,19852,2,19852.0,Riversdale,Riversdale Railway Station (Camberwell),Platform,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.831502,145.069648
361,5,19853,2,19853.0,Camberwell,Camberwell Railway Station (Camberwell),Platform,Camberwell,3124.0,Melbourne,Boroondara,Greater Metro,-37.826564000000005,145.05869199999998
362,5,19855,13,19855.0,Frankston,Frankston Railway Station (Frankston),Platform,Frankston,3199.0,Melbourne,Frankston,Greater Metro,-38.142987,145.12616599999998
363,5,19856,1,19856.0,Kananook,Kananook Railway Station (Seaford),Platform,Seaford,3198.0,Melbourne,Frankston,Greater Metro,-38.12174,145.135291
364,5,19857,6,19857.0,Seaford,Seaford Railway Station (Seaford),Platform,Seaford,3198.0,Melbourne,Frankston,Greater Metro,-38.104017,145.128228
365,5,19858,4,19858.0,Carrum,Carrum Railway Station (Carrum),Platform,Carrum,3197.0,Melbourne,Kingston,Greater Metro,-38.074896,145.122414
366,5,19860,3,19860.0,Chelsea,Chelsea Railway Station (Chelsea),Platform,Chelsea,3196.0,Melbourne,Kingston,Greater Metro,-38.051959000000004,145.116036
367,5,19863,3,19863.0,Mordialloc,Mordialloc Railway Station (Mordialloc),Platform,Mordialloc,3195.0,Melbourne,Kingston,Greater Metro,-38.006586999999996,145.087656
368,5,19864,2,19864.0,Parkdale,Parkdale Railway Station (Parkdale),Platform,Parkdale,3195.0,Melbourne,Kingston,Greater Metro,-37.993077,145.07633
